Date-Return
Mon May 19 00:00:00 EDT 2008-"-0.00783900783900784"
Mon May 19 00:00:00 EDT 2008-"-0.00010294950326864673"
Mon May 19 00:00:00 EDT 2008-"-0.00606046511627907"
Mon May 19 00:00:00 EDT 2008-0.0
Mon May 19 00:00:00 EDT 2008-"-0.00046490004649000463"
Mon May 19 00:00:00 EDT 2008-"-0.011034482758620689"
Mon May 19 00:00:00 EDT 2008-"-0.0022935779816513763"
Mon May 19 00:00:00 EDT 2008-"-0.00909090909090909"
Mon May 19 00:00:00 EDT 2008-"-0.004524886877828055"
Mon May 19 00:00:00 EDT 2008-"-0.008524001794526694"
Mon May 19 00:00:00 EDT 2008-"-0.0010710812542854453"
Mon May 19 00:00:00 EDT 2008-"-0.010470066518847007"
Mon May 19 00:00:00 EDT 2008-"-0.012381365322541794"
Mon May 19 00:00:00 EDT 2008-"-0.007273913043478261"
Mon May 19 00:00:00 EDT 2008-0.0
Mon May 19 00:00:00 EDT 2008-"-0.0022644259550064637"
Mon May 19 00:00:00 EDT 2008-"-0.0029325259515570936"
Mon May 19 00:00:00 EDT 2008-"-0.0034482758620689655"
Mon May 19 00:00:00 EDT 2008-"-0.002150537634408602"
Mon May 19 00:00:00 EDT 2008-"-0.004883560676422374"
Mon May 19 00:00:00 EDT 2008-"-0.0015341880341880343"
Mon May 19 00:00:00 EDT 2008-"-0.0021321961620469083"
Mon May 19 00:00:00 EDT 2008-"-0.002127659574468085"
Mon May 19 00:00:00 EDT 2008-"-0.00423728813559322"
Mon May 19 00:00:00 EDT 2008-"-0.0003092263833644678"
Mon May 19 00:00:00 EDT 2008-"-0.008096638655462184"
Mon May 19 00:00:00 EDT 2008-"-0.003604606863405914"
